,simulation_time,communication_status
0,1.031209167208,FREE
1,1.062267510383,FREE
2,1.067558994143,FREE
3,1.083792649972,FREE
4,1.112207189613,FREE
5,1.1314842618479999,FREE
6,1.1622429776679999,FREE
7,1.17789217691,FREE
8,1.204182643781,FREE
9,1.21277849905,FREE
10,1.2438317466139999,FREE
11,1.2876333089379999,FREE
12,1.293538627234,FREE
13,1.294202674621,FREE
14,1.3391561578939999,FREE
15,1.36059497636,FREE
16,1.381132387356,FREE
17,1.411834230855,FREE
18,1.437666831219,FREE
19,1.447238454226,FREE
20,1.491358418782,FREE
21,1.505818006392,FREE
22,1.551315691731,FREE
23,1.609164297514,FREE
24,1.628413776461,FREE
25,1.646501456,FREE
26,1.65922097123,FREE
27,1.669767902045,FREE
28,1.672662492958,FREE
29,1.687398311298,FREE
30,1.724004090694,FREE
31,1.729311878401,FREE
32,1.757100345412,FREE
33,1.783883755036,FREE
34,1.795624340593,FREE
35,1.821835036278,FREE
36,1.825610079707,FREE
37,1.826166216462,FREE
38,1.8341703513729999,FREE
39,1.83864745775,FREE
40,1.866902403746,FREE
41,1.869529336746,FREE
42,1.941776937617,FREE
43,1.961030081188,FREE
44,1.963912754209,FREE
45,1.987332432207,FREE
46,2.007807149198,FREE
47,2.03815274544,FREE
48,2.0456985435579997,FREE
49,2.047791285821,FREE
50,2.048347494678,FREE
51,2.079882557239,FREE
52,2.086706411318,FREE
53,2.146937248865,FREE
54,2.16435257207,FREE
55,2.170989942601,FREE
56,2.227209593495,FREE
57,2.232464826717,FREE
58,2.243110949373,FREE
59,2.281406403962,FREE
60,2.298273748706,FREE
61,2.3063835045039998,FREE
62,2.30708568269,FREE
63,2.33342419567,FREE
64,2.355992752641,FREE
65,2.394687700804,FREE
66,2.402722004321,FREE
67,2.420789092341,FREE
68,2.439732365222,FREE
69,2.526108186701,FREE
70,2.533469721877,FREE
71,2.533937874788,FREE
72,2.549265272886,FREE
73,2.5571699555169998,FREE
74,2.6024084185,FREE
75,2.635302652291,FREE
76,2.648829588741,FREE
77,2.661215280496,FREE
78,2.695258020668,FREE
79,2.696490440387,FREE
80,2.705223332667,FREE
81,2.732397482511,FREE
82,2.743712205602,FREE
83,2.776422370315,FREE
84,2.781185564944,FREE
85,2.804120981039,FREE
86,2.810200538097,FREE
87,2.828711459413,FREE
88,2.880953454904,FREE
89,2.8943107048959997,FREE
90,2.903740348984,FREE
91,2.923885508345,FREE
92,2.928455334256,FREE
93,2.93401636954,FREE
94,2.966061799415,FREE
95,2.979511710111,FREE
96,3.000920579209,FREE
97,3.032675827557,FREE
98,3.040217486731,FREE
99,3.091717730435,FREE
100,3.121092504209,FREE
101,3.1279086600309998,FREE
102,3.158812086288,FREE
103,3.174698482408,FREE
104,3.187388269236,FREE
105,3.191483285509,FREE
106,3.1955446967339998,FREE
107,3.197025048193,FREE
108,3.199717709002,FREE
109,3.201594148871,FREE
110,3.206657391325,FREE
111,3.256590919943,FREE
112,3.258787372792,FREE
113,3.265555031087,FREE
114,3.273876083858,FREE
115,3.312383950613,FREE
116,3.324977870621,FREE
117,3.373520042978,FREE
118,3.376857193244,FREE
119,3.38701623201,FREE
120,3.416383133227,FREE
121,3.419826296049,FREE
122,3.4281645822519997,FREE
123,3.4551919080549998,FREE
124,3.476347204425,FREE
125,3.4836018804099997,FREE
126,3.484952176372,FREE
127,3.495170354079,FREE
128,3.533124541712,FREE
129,3.538502330108,FREE
130,3.595974983363,FREE
131,3.7012272418939998,FREE
132,3.726304067745,FREE
133,3.855606758967,FREE
134,3.874302083124,FREE
135,3.876754794334,FREE
136,3.882344475684,FREE
137,3.904519119197,FREE
138,3.9522273972549997,FREE
139,3.969411812442,FREE
140,3.976392088759,FREE
141,3.978222831668,FREE
142,4.002602150892,FREE
143,4.017249197408,FREE
144,4.052378879912,FREE
145,4.073192705023,FREE
146,4.079986453512,FREE
147,4.0932432813999995,FREE
148,4.156529355089,FREE
149,4.166610020038,FREE
150,4.199588615904,FREE
151,4.201414976191,FREE
152,4.2176117192,FREE
153,4.253796182719,FREE
154,4.261608305247,FREE
155,4.265353329602,FREE
156,4.301932855924,FREE
157,4.3277027098589995,FREE
158,4.35210399785,FREE
159,4.4057722993,FREE
160,4.414890872446,FREE
161,4.441450357959,FREE
162,4.468563450143,FREE
163,4.472444867924,FREE
164,4.514907540118,FREE
165,4.519054910519,FREE
166,4.567073194004,FREE
167,4.588986318052,FREE
168,4.601873916512,FREE
169,4.6113597624219995,FREE
170,4.625117411275,FREE
171,4.651175465479,FREE
172,4.653980641646,FREE
173,4.658142227969,FREE
174,4.659752725319,FREE
175,4.669759950675,FREE
176,4.67017209795,FREE
177,4.678067004123,FREE
178,4.73345635282,FREE
179,4.78416816036,FREE
180,4.798702128087,FREE
181,4.802785601461,FREE
182,4.811538878002,FREE
183,4.814799976183,FREE
184,4.817944801127,FREE
185,4.822045845253,FREE
186,4.827599894426,FREE
187,4.835664752661,FREE
188,4.8472960259199995,FREE
189,4.8742295009609995,FREE
190,4.912640724247,FREE
191,4.926409174464,FREE
192,4.928485694469,FREE
193,4.940397147913,FREE
194,4.983679539606,FREE
195,5.026831732921,FREE
196,5.04568613208,FREE
197,5.070515363057,FREE
198,5.096267597019,FREE
199,5.103287880569,FREE
200,5.1105863136159995,FREE
201,5.169172493373,FREE
202,5.1859727914819995,FREE
203,5.187921416725,FREE
204,5.310835678288,FREE
205,5.317355758031,FREE
206,5.32549298204,FREE
207,5.331030574679,FREE
208,5.339969984802,FREE
209,5.411443297802,FREE
210,5.427326890752,FREE
211,5.443244780994,FREE
212,5.485030900932,FREE
213,5.490342513032,FREE
214,5.518250787784,FREE
215,5.526513771862,FREE
216,5.534550256437,FREE
217,5.5622309569879995,FREE
218,5.583606521131,FREE
219,5.5901027116529995,FREE
220,5.604779538753,FREE
221,5.620074324006,FREE
222,5.666056853853,FREE
223,5.674695335265,FREE
224,5.695495429883,FREE
225,5.751007073077,FREE
226,5.781479804191,FREE
227,5.79174061931,FREE
228,5.798620478018,FREE
229,5.816368329759,FREE
230,5.83368533935,FREE
231,5.844274802355,FREE
232,5.924575487964,FREE
233,5.936988725368,FREE
234,5.942520305705,FREE
235,5.943020372418,FREE
236,5.970570130556,FREE
237,5.986546772894,FREE
238,6.034378204185,FREE
239,6.049846771033,FREE
240,6.077072481839,FREE
241,6.084178872568,FREE
242,6.111596895837,FREE
243,6.121664211829,FREE
244,6.1241750664409995,FREE
245,6.174200672707999,FREE
246,6.182806773695,FREE
247,6.187223806891,FREE
248,6.210975378252,FREE
249,6.228617611458,FREE
250,6.233647224872,FREE
251,6.2455966549049995,FREE
252,6.27346461282,FREE
253,6.309759970255,FREE
254,6.3277542173359995,FREE
255,6.3911235072079995,FREE
256,6.399995745293,FREE
257,6.407125912971,FREE
258,6.427607910814,FREE
259,6.440538120859,FREE
260,6.46824342558,FREE
261,6.468655591986,FREE
262,6.514641865252,FREE
263,6.525320269938,FREE
264,6.557072359433,FREE
265,6.596317312446,FREE
266,6.601352352304,FREE
267,6.6176567367059995,FREE
268,6.640742852589,FREE
269,6.656714217078,FREE
270,6.67634189143,FREE
271,6.68554256613,FREE
272,6.713655760501,FREE
273,6.723984801177,FREE
274,6.728618028459,FREE
275,6.739767322629,FREE
276,6.812751963386,FREE
277,6.8213363108389995,FREE
278,6.86381874997,FREE
279,6.891489169919,FREE
280,6.953946635209,FREE
