,simulation_time,communication_status
0,1.941776973731,FREE
1,1.961030116651,FREE
2,1.963912782489,FREE
3,1.9873324206129999,FREE
4,2.007807147446,FREE
5,2.038152743601,FREE
6,2.04569857966,FREE
7,2.048347521695,FREE
8,2.079882592016,FREE
9,2.086706388766,FREE
10,2.14693726487,FREE
11,2.164352607794,FREE
12,2.170989974517,FREE
13,2.227209607007,FREE
14,2.232464839432,FREE
15,2.243110979036,FREE
16,2.281406417326,FREE
17,2.298273741268,FREE
18,2.306383541321,FREE
19,2.307085702955,FREE
20,2.333424191761,FREE
21,2.355992738001,FREE
22,2.394687734543,FREE
23,2.402722002556,FREE
24,2.420789126292,FREE
25,2.439732399428,FREE
26,2.526108175888,FREE
27,2.533469758485,FREE
28,2.533937911397,FREE
29,2.549265308949,FREE
30,2.557169976815,FREE
31,2.602408437116,FREE
32,2.635302687592,FREE
33,2.648829614652,FREE
34,2.661215299842,FREE
35,2.695258057018,FREE
36,2.6964904764499997,FREE
37,2.705223344182,FREE
38,2.732397497226,FREE
39,2.7437122275209997,FREE
40,2.7764223932389998,FREE
41,2.781185601885,FREE
42,2.80412096695,FREE
43,2.810200575082,FREE
44,2.828711493191,FREE
45,2.880953490255,FREE
46,2.894310738857,FREE
47,2.90374035866,FREE
48,2.923885544475,FREE
49,2.928455337608,FREE
50,2.934016388679,FREE
51,2.966061822579,FREE
52,2.979511742997,FREE
53,3.000920586092,FREE
54,3.0326758517009997,FREE
55,3.04021752018,FREE
56,3.091717734106,FREE
57,3.121092507717,FREE
58,3.158812088757,FREE
59,3.174698514208,FREE
60,3.187388270924,FREE
61,3.191483321746,FREE
62,3.19554470544,FREE
63,3.197025085167,FREE
64,3.20159418237,FREE
65,3.206657422125,FREE
66,3.256590913984,FREE
67,3.258787402251,FREE
68,3.265555067397,FREE
69,3.273876112563,FREE
70,3.312383975643,FREE
71,3.324977897739,FREE
72,3.373520079041,FREE
73,3.376857218757,FREE
74,3.387016228441,FREE
75,3.416383169698,FREE
76,3.419826308596,FREE
77,3.428164618737,FREE
