,simulation_time,communication_status
0,0.2684429608807515,FREE
1,0.27454613802542505,FREE
2,0.3186169264236729,FREE
3,0.32170768078189205,FREE
4,0.3407965316855407,FREE
5,0.35048785576276376,FREE
6,0.38665974180432017,FREE
7,0.3993616721764558,FREE
8,0.5444817520825068,FREE
9,0.5458580355387174,FREE
10,0.546330421750959,FREE
11,0.561862068931874,FREE
12,0.5954363909907574,FREE
13,0.6305869951151963,FREE
14,0.638176490788531,FREE
15,0.6641646293330186,FREE
16,0.7243394190832202,FREE
17,0.8005882973412888,FREE
18,0.8654715599997916,FREE
19,0.8846451384313704,FREE
20,0.934603654933584,FREE
21,0.9620637202266705,FREE
22,0.9726791136564094,FREE
23,0.9927253602061785,FREE
24,1.1236170107252514,FREE
25,1.1798401607784195,FREE
26,1.2865746835319691,FREE
27,1.2882012033971781,FREE
28,1.3555343549608216,FREE
29,1.364058103463241,FREE
30,1.3945479543250943,FREE
31,1.4473105538998194,FREE
32,1.4481376982077179,FREE
33,1.4605753717765784,FREE
34,1.4917411893132608,FREE
35,1.5370556122808985,FREE
36,1.5397525400656311,FREE
37,1.5571017658263706,FREE
38,1.6419395790327855,FREE
39,1.6422199785974172,FREE
40,1.6565240159243257,FREE
41,1.6589249423599042,FREE
42,1.6879588550326905,FREE
43,1.695898646389347,FREE
44,1.799285287579952,FREE
45,1.8085000910033038,FREE
46,1.8419460814554203,FREE
47,1.927047915187755,FREE
48,1.955099269132719,FREE
49,1.991271770638337,FREE
50,1.9959496838310078,FREE
51,2.0276142336622134,FREE
52,2.027787880179002,FREE
53,2.0834111114795983,FREE
54,2.1475492326158245,FREE
55,2.198140491644656,FREE
56,2.211636947407511,FREE
57,2.261300318084215,FREE
58,2.294702925708286,FREE
59,2.3016342493465065,FREE
60,2.426757465765471,FREE
61,2.4447521454466403,FREE
62,2.462398076447776,FREE
63,2.464453161474533,FREE
64,2.4725164006427254,FREE
65,2.5086516030042576,FREE
66,2.5143983917429065,FREE
67,2.604270816202404,FREE
68,2.6401031037823874,FREE
69,2.6714289601681376,FREE
70,2.69850449330956,FREE
71,2.7522189297667308,FREE
