,simulation_time,communication_status
0,0.0243216358330276,FREE
1,0.05381689913512411,FREE
2,0.08313389744628852,FREE
3,0.0861938252525809,FREE
4,0.09127630568665179,FREE
5,0.14489543710906583,FREE
6,0.17700947323069105,FREE
7,0.18352319053833455,FREE
8,0.2572096367198127,FREE
9,0.29320368947577957,FREE
10,0.3180134475208666,FREE
11,0.3465871867006102,FREE
12,0.34736600274245455,FREE
13,0.46080669179763634,FREE
14,0.46205729190662614,FREE
15,0.48227123461099464,FREE
16,0.4963467672264257,FREE
17,0.504778346149894,FREE
18,0.512899775969371,FREE
19,0.5291243892446486,FREE
20,0.5373948938726952,FREE
21,0.5386717428067749,FREE
22,0.6204910703024871,FREE
23,0.6322533969813893,FREE
24,0.6435724081926083,FREE
25,0.6749948958927933,FREE
26,0.6812255599872802,FREE
27,0.6902768850893602,FREE
28,0.7358466469087895,FREE
29,0.762550297995609,FREE
30,0.7801519123901698,FREE
31,0.7873912009843457,FREE
32,0.7961204410714977,FREE
33,0.80821765874391,FREE
34,0.824123791584276,FREE
35,0.8649464405768804,FREE
36,0.8859805507892834,FREE
37,0.8916163426459021,FREE
38,0.9029557126608229,FREE
39,0.9074976367353944,FREE
40,0.9167562312187838,FREE
41,0.9208928453101071,FREE
42,0.9550068174860165,FREE
43,0.9814772653269244,FREE
44,0.9879609998478005,FREE
45,1.0255624683202966,FREE
46,1.0486274062224636,FREE
47,1.0892579337568962,FREE
48,1.0991226711095947,FREE
49,1.1000822329874782,FREE
50,1.1069240471610748,FREE
51,1.1207178023607445,FREE
52,1.144411894690875,FREE
53,1.1730325252491833,FREE
54,1.2122571468566323,FREE
55,1.2274312988764113,FREE
56,1.2721182918233014,FREE
57,1.321930554449055,FREE
58,1.3412434068225703,FREE
59,1.3607279743619936,FREE
60,1.3634012968604412,FREE
61,1.3663677010418032,FREE
62,1.393809094127497,FREE
63,1.3981384935602974,FREE
64,1.4016091250306215,FREE
65,1.4039986914831188,FREE
66,1.4478819327382357,FREE
67,1.4865064190213748,FREE
68,1.4891930819034913,FREE
69,1.4944366106317726,FREE
70,1.536756981925917,FREE
71,1.550427069644007,FREE
72,1.5523719599411048,FREE
73,1.5601413900103887,FREE
74,1.5846322124243057,FREE
75,1.5921643374272856,FREE
76,1.6003876589742714,FREE
77,1.606094028154222,FREE
78,1.6175173925381983,FREE
79,1.623361219703975,FREE
80,1.6298656148871253,FREE
81,1.6652132123194963,FREE
82,1.6687136858283802,FREE
83,1.674426984420536,FREE
84,1.6885327403426893,FREE
85,1.6885892193075471,FREE
86,1.6909106740776765,FREE
87,1.7550401516531124,FREE
88,1.762057918592299,FREE
89,1.7846940280349897,FREE
90,1.7879201775238986,FREE
91,1.8097112396941044,FREE
92,1.821305899732047,FREE
93,1.8255703507207008,FREE
94,1.8380328789691203,FREE
95,1.872672395579753,FREE
96,1.875678728305016,FREE
97,1.9069208406997182,FREE
98,2.045476386061642,FREE
99,2.055497925194484,FREE
100,2.075896228574662,FREE
101,2.097882919608426,FREE
102,2.114043099475354,FREE
103,2.208258434894552,FREE
104,2.2085665295074306,FREE
105,2.2412834338239733,FREE
106,2.2714685648699384,FREE
107,2.2858511072583356,FREE
108,2.290587424793305,FREE
109,2.2917204762347327,FREE
110,2.344102889932156,FREE
111,2.356034018455455,FREE
112,2.3611750849344917,FREE
113,2.3736751149749247,FREE
114,2.395720196618882,FREE
115,2.403339694713189,FREE
116,2.4089444417282393,FREE
117,2.422633362723505,FREE
118,2.4276384801063937,FREE
119,2.4624809767047062,FREE
120,2.4703293637611154,FREE
121,2.4744327589241637,FREE
122,2.4773133797921765,FREE
123,2.498379980815395,FREE
124,2.512693166293434,FREE
125,2.518016061285242,FREE
126,2.5234361010642026,FREE
127,2.5367225602400176,FREE
128,2.5443701453838523,FREE
129,2.5977764950496343,FREE
130,2.6201837917044215,FREE
131,2.6455111618644134,FREE
132,2.6601388916741024,FREE
133,2.7017558753521254,FREE
134,2.720774403744751,FREE
135,2.8077500421143435,FREE
136,2.8142509894862995,FREE
137,2.8367141149062287,FREE
138,2.839103437185557,FREE
139,2.877634549936436,FREE
140,2.9068292092782566,FREE
141,2.9106597183012473,FREE
142,2.9312742757365298,FREE
143,2.948171163077504,FREE
144,2.982182997870348,FREE
145,3.0198522847391347,FREE
146,3.0269129592422424,FREE
147,3.0341164379240504,FREE
148,3.061393630761934,FREE
149,3.0754416800098907,FREE
150,3.107248727525529,FREE
151,3.1278118802588057,FREE
152,3.1350607377819824,FREE
153,3.1433368613162487,FREE
154,3.1530199526477434,FREE
155,3.166286816686675,FREE
156,3.1740368252858895,FREE
157,3.190272205509954,FREE
158,3.24503580072267,FREE
159,3.248457261045182,FREE
160,3.2584828548820255,FREE
161,3.270843885881532,FREE
162,3.272919597738121,FREE
163,3.2796923584984303,FREE
164,3.2841021319425856,FREE
165,3.2888515737737927,FREE
166,3.3729906055767773,FREE
167,3.3761871745680123,FREE
168,3.3812929309829154,FREE
169,3.39585612615845,FREE
170,3.4057773857075286,FREE
171,3.4229644045896435,FREE
172,3.4318108134561696,FREE
173,3.462566953540115,FREE
174,3.4640228995209243,FREE
175,3.4727713898872543,FREE
176,3.5099915903982386,FREE
177,3.5276698947079987,FREE
178,3.566743754563571,FREE
179,3.5679703235118057,FREE
180,3.5884319328211527,FREE
181,3.6208903390904448,FREE
182,3.637550460586503,FREE
183,3.6795249063264848,FREE
184,3.6815301119888284,FREE
185,3.6818072555245958,FREE
186,3.687127406006626,FREE
187,3.704348612454771,FREE
188,3.70900389238676,FREE
189,3.7511697719342627,FREE
190,3.778444879081796,FREE
191,3.7837853339537877,FREE
192,3.787096107289324,FREE
193,3.78788797946103,FREE
194,3.8574748162010004,FREE
195,3.894277360059831,FREE
196,3.900258565013608,FREE
197,3.9079624661801526,FREE
198,3.928677738240806,FREE
199,3.930119055554314,FREE
200,3.9497432482081436,FREE
201,3.9699385960982174,FREE
202,3.9711980372777878,FREE
203,3.978521463654622,FREE
204,4.008142459660543,FREE
205,4.01084728808021,FREE
206,4.022550984572803,FREE
207,4.024921385364168,FREE
208,4.059822338171846,FREE
209,4.063240571028589,FREE
210,4.098611745623529,FREE
211,4.108712912277824,FREE
212,4.112168856826456,FREE
213,4.120241138850508,FREE
214,4.148823922527178,FREE
215,4.151812495162895,FREE
216,4.207248943097899,FREE
217,4.224584546569007,FREE
218,4.23687119450892,FREE
219,4.287615455569326,FREE
220,4.31211604294354,FREE
221,4.3407252171517765,FREE
222,4.350830486777291,FREE
223,4.351521319032038,FREE
224,4.368737945995742,FREE
225,4.374246503801115,FREE
226,4.386360587277102,FREE
227,4.389138275309346,FREE
228,4.40890156244023,FREE
229,4.427616174839909,FREE
230,4.434138787238826,FREE
231,4.447999026421986,FREE
232,4.476464556843984,FREE
233,4.5241344340990866,FREE
234,4.524831775151826,FREE
235,4.553780160952954,FREE
236,4.571869429766096,FREE
237,4.5894435055224,FREE
238,4.629099968873813,FREE
239,4.637999366075319,FREE
240,4.662335144425103,FREE
241,4.664380668420542,FREE
242,4.667576945255627,FREE
243,4.685680184132924,FREE
244,4.689942795170194,FREE
245,4.7075432376768624,FREE
246,4.724891793983503,FREE
247,4.729066519115469,FREE
248,4.7481362983995155,FREE
249,4.773929170739272,FREE
250,4.781834348615628,FREE
251,4.785916284630567,FREE
252,4.79915534421282,FREE
253,4.801493855291155,FREE
254,4.842411356950535,FREE
255,4.942490871358739,FREE
