,simulation_time,communication_status
0,1.022495793571,FREE
1,1.13402381018,FREE
2,1.150435140537,FREE
3,1.171698070366,FREE
4,1.1980541436,FREE
5,1.234059029785,FREE
6,1.267476059666,FREE
7,1.279245074643,FREE
8,1.354395197747,FREE
9,1.356811712029,FREE
10,1.365691626264,FREE
11,1.3801567426399999,FREE
12,1.404798786141,FREE
13,1.484817185758,FREE
14,1.5462331752679999,FREE
15,1.598762027274,FREE
16,1.646275463331,FREE
17,1.7165265041639999,FREE
18,1.725572856066,FREE
19,1.74076811754,FREE
20,1.747231342117,FREE
21,1.7731300092189999,FREE
22,1.79386344891,FREE
23,1.914057147301,FREE
24,2.055835306004,FREE
25,2.067137316129,FREE
26,2.078057012297,FREE
27,2.083616096472,FREE
28,2.116421819462,FREE
29,2.1204066310889997,FREE
30,2.173267120064,FREE
31,2.201568098394,FREE
32,2.231021931777,FREE
33,2.244328697243,FREE
34,2.288831337157,FREE
35,2.34009395338,FREE
36,2.348899715366,FREE
37,2.3660457664859997,FREE
38,2.382035086931,FREE
39,2.382965327167,FREE
40,2.444247071973,FREE
41,2.464506170964,FREE
42,2.47321655194,FREE
43,2.678074837485,FREE
44,2.683307990601,FREE
45,2.686880986467,FREE
46,2.704247223469,FREE
47,2.7762791132749998,FREE
48,2.843000658136,FREE
49,2.858801256221,FREE
50,2.91563289763,FREE
51,3.0152138142919997,FREE
52,3.0422608081319997,FREE
53,3.096435569142,FREE
54,3.107182854026,FREE
55,3.120367069582,FREE
56,3.139903493679,FREE
57,3.144484662653,FREE
58,3.180157405359,FREE
59,3.1974270970389997,FREE
60,3.19896754089,FREE
61,3.237526611357,FREE
62,3.287235900688,FREE
63,3.294833457313,FREE
64,3.374151122461,FREE
65,3.3783858708539998,FREE
66,3.4078407975469998,FREE
67,3.416070306035,FREE
68,3.419727454976,FREE
69,3.467517361934,FREE
70,3.507684883572,FREE
71,3.671709040263,FREE
72,3.677888289757,FREE
73,3.692953742331,FREE
74,3.7150169377949998,FREE
75,3.71873787912,FREE
76,3.789026873458,FREE
77,3.797466770041,FREE
78,3.808311171571,FREE
79,3.843312238745,FREE
80,3.867931528392,FREE
81,3.8730387690379997,FREE
82,3.987594668785,FREE
83,4.076431024014,FREE
84,4.085673041786,FREE
85,4.182270505981,FREE
86,4.245965495451,FREE
87,4.24982445596,FREE
88,4.275372999301,FREE
89,4.277407266742,FREE
90,4.295824918577,FREE
91,4.296721233973,FREE
92,4.310138313271,FREE
93,4.320007482972,FREE
94,4.422504034326,FREE
95,4.48330923298,FREE
96,4.509170980541,FREE
97,4.513571901107,FREE
98,4.545608247143,FREE
99,4.567708312591,FREE
100,4.634920350012,FREE
101,4.639781699078,FREE
102,4.668988665421,FREE
103,4.738543318557,FREE
104,4.76580354978,FREE
105,4.786015753702,FREE
106,4.882281749798,FREE
107,4.898242288024,FREE
108,4.914622722604,FREE
109,4.991283187417,FREE
110,5.022987031376,FREE
111,5.039147507691,FREE
112,5.082526486094,FREE
113,5.106950039796,FREE
114,5.1270477756899995,FREE
115,5.177192406986,FREE
116,5.1779206281759995,FREE
117,5.219343109455,FREE
118,5.28260624249,FREE
119,5.358993070772,FREE
120,5.38827960669,FREE
121,5.389554477443,FREE
122,5.400621144557,FREE
123,5.420539988091,FREE
124,5.428689966014,FREE
125,5.521343373869,FREE
126,5.62113933952,FREE
127,5.6664640117189995,FREE
128,5.686853410663,FREE
129,5.708619783979,FREE
130,5.711242266398,FREE
131,5.73012073349,FREE
132,5.756816320638,FREE
133,5.7717007130589995,FREE
134,5.795627512298,FREE
135,5.818188201314,FREE
136,5.9682165079209994,FREE
137,5.970387040523,FREE
138,5.974384175328,FREE
139,5.984298044966,FREE
140,6.016768859772,FREE
141,6.028189553473,FREE
142,6.057350483347,FREE
143,6.115592109365,FREE
144,6.136074557326,FREE
145,6.164914263237,FREE
146,6.270077868072,FREE
147,6.3620748978509996,FREE
148,6.366581784787,FREE
149,6.436817544661,FREE
150,6.453321878374,FREE
151,6.456822714334,FREE
152,6.50269514108,FREE
153,6.511718092565999,FREE
154,6.54144078961,FREE
155,6.614189082529,FREE
156,6.650674553918,FREE
157,6.652034946795,FREE
158,6.6560337485389995,FREE
159,6.66498459201,FREE
160,6.703476929435,FREE
161,6.70822570833,FREE
162,6.714548970349,FREE
163,6.7751434440519995,FREE
164,6.838331429773,FREE
165,6.85591976307,FREE
166,6.876277268183,FREE
167,6.92364735121,FREE
168,6.927498139334,FREE
169,6.947177824254,FREE
170,7.027225205491,FREE
171,7.048761565411,FREE
172,7.105898009483,FREE
173,7.1193898299119995,FREE
174,7.158282473178,FREE
175,7.159897424726,FREE
176,7.195812285663,FREE
177,7.24690928508,FREE
178,7.267601039253,FREE
179,7.395759806537,FREE
180,7.420699978298,FREE
181,7.478779252474999,FREE
182,7.485665282579999,FREE
183,7.4939801689209995,FREE
184,7.502426473949,FREE
185,7.540796559536,FREE
186,7.545471289521,FREE
187,7.554519020062,FREE
188,7.661629798424,FREE
189,7.6672172254349995,FREE
190,7.674670126355,FREE
191,7.675806341555,FREE
192,7.676079674145,FREE
193,7.813338271404,FREE
194,7.876156420245,FREE
195,7.897945884103,FREE
196,7.9051151080499995,FREE
197,7.92516857283,FREE
198,7.9811799797219996,FREE
199,8.055254494206,FREE
200,8.114827055701,FREE
201,8.121251719223,FREE
202,8.125046419684,FREE
203,8.203839390394,FREE
204,8.211374384577999,FREE
205,8.25674417215,FREE
206,8.332267712808,FREE
207,8.35015141984,FREE
208,8.35815957034,FREE
209,8.465626314031,FREE
210,8.46920306606,FREE
211,8.476547072416,FREE
212,8.528174231505,FREE
213,8.542369625144,FREE
214,8.56789043367,FREE
215,8.591872908176,FREE
216,8.619089075945,FREE
217,8.735064159844999,FREE
218,8.738369159702,FREE
219,8.793853937250999,FREE
220,8.804846437015,FREE
221,8.840615151675,FREE
222,8.954133045651,FREE
223,8.957275824986,FREE
224,8.983656187605,FREE
225,9.012287128116,FREE
226,9.035555680743,FREE
227,9.041771691635,FREE
228,9.084344857886,FREE
229,9.10428050991,FREE
230,9.144296082714,FREE
231,9.160627374433,FREE
232,9.177593032069,FREE
233,9.183221368511,FREE
234,9.189260366027,FREE
235,9.192294309605,FREE
236,9.210291472247,FREE
237,9.227303940774,FREE
238,9.259011342957,FREE
239,9.344813164113999,FREE
240,9.384741462308,FREE
241,9.440499148158,FREE
242,9.455010390585,FREE
243,9.464796548802,FREE
244,9.488534133848999,FREE
245,9.528904378327,FREE
246,9.556784271389,FREE
247,9.600519037033,FREE
248,9.804481078631,FREE
249,9.808514202891,FREE
250,9.821625393925,FREE
251,9.882811508663,FREE
252,9.978320250473999,FREE
253,10.007379374551,FREE
254,10.03278767498,FREE
255,10.049884006196,FREE
256,10.057749945043,FREE
257,10.075973625113999,FREE
258,10.079680664129,FREE
259,10.135312616115,FREE
260,10.144464313059,FREE
261,10.155214780429,FREE
262,10.170999242796,FREE
263,10.174792338764,FREE
264,10.180197593828,FREE
265,10.341939212095,FREE
266,10.347428279698,FREE
267,10.367932488506,FREE
268,10.391678581258,FREE
269,10.522998583906,FREE
270,10.530917720750999,FREE
271,10.544947016903,FREE
272,10.632152215534,FREE
273,10.643291517430999,FREE
274,10.687542700249,FREE
