,simulation_time,communication_status
0,1.0224958107789999,FREE
1,1.134023835917,FREE
2,1.150435103243,FREE
3,1.171698107659,FREE
4,1.198054113314,FREE
5,1.23405904211,FREE
6,1.267476027134,FREE
7,1.2792451083979999,FREE
8,1.354395189865,FREE
9,1.356811699661,FREE
10,1.365691658983,FREE
11,1.380156724554,FREE
12,1.404798806197,FREE
13,1.4848171593969999,FREE
14,1.5462332078229999,FREE
15,1.5987620032379999,FREE
16,1.646275463442,FREE
17,1.716526541458,FREE
18,1.7255728251609999,FREE
19,1.740768127025,FREE
20,1.747231362487,FREE
21,1.7731299885429999,FREE
22,1.793863411616,FREE
23,1.914057129158,FREE
24,2.055835274724,FREE
25,2.0584699413889997,FREE
26,2.067137284472,FREE
27,2.078056976868,FREE
28,2.083616061174,FREE
29,2.116421809202,FREE
30,2.120406597655,FREE
31,2.17326714361,FREE
32,2.201568065838,FREE
33,2.231021969071,FREE
34,2.2443286843909998,FREE
35,2.28883130657,FREE
36,2.340093957928,FREE
37,2.348899678072,FREE
38,2.3660457375979997,FREE
39,2.382035058389,FREE
40,2.382965298645,FREE
41,2.44424704476,FREE
42,2.464506161144,FREE
43,2.473216542233,FREE
44,2.678074839383,FREE
45,2.683307983426,FREE
46,2.686880953768,FREE
47,2.7042472013589998,FREE
48,2.776279083011,FREE
49,2.843000652675,FREE
50,2.858801218927,FREE
51,2.915632879514,FREE
52,3.015213825598,FREE
53,3.0422607748229997,FREE
54,3.096435565356,FREE
55,3.107182833276,FREE
56,3.12036705485,FREE
57,3.139903459701,FREE
58,3.144484658477,FREE
59,3.18015739155,FREE
60,3.197427102267,FREE
61,3.198967527365,FREE
62,3.23752660303,FREE
63,3.287235888457,FREE
64,3.29483342686,FREE
65,3.374151111443,FREE
66,3.378385842233,FREE
67,3.407840795756,FREE
68,3.416070275037,FREE
69,3.419727427243,FREE
70,3.4675173246399997,FREE
71,3.507684857686,FREE
72,3.6717090132509997,FREE
73,3.67788828252,FREE
74,3.692953705037,FREE
75,3.715016916026,FREE
76,3.7187378551209997,FREE
77,3.721884761533,FREE
78,3.7890268530749998,FREE
79,3.797466764488,FREE
80,3.808311165752,FREE
81,3.843312233078,FREE
82,3.867931499498,FREE
83,3.87303876388,FREE
84,3.987594631885,FREE
85,4.076431019953,FREE
86,4.0856730377109995,FREE
87,4.182270478358,FREE
88,4.245965491095,FREE
89,4.249824443188,FREE
90,4.275372968414,FREE
91,4.27740725437,FREE
92,4.295824906469,FREE
93,4.296721203562,FREE
94,4.310138306433,FREE
95,4.320007453076,FREE
96,4.422504006653,FREE
97,4.483309225795,FREE
98,4.509170954686,FREE
99,4.513571893872,FREE
100,4.54560824218,FREE
101,4.567708307579,FREE
102,4.634920312718,FREE
103,4.639781693903,FREE
104,4.668988658083,FREE
105,4.7385433119939995,FREE
106,4.765803544305,FREE
107,4.786015733263,FREE
108,4.882281742367,FREE
109,4.898242269604,FREE
110,4.914622717857,FREE
111,4.991283183399,FREE
112,5.022986994634,FREE
113,5.039147471336,FREE
114,5.082526482023,FREE
115,5.106950024853,FREE
116,5.127047768562,FREE
117,5.177192393132,FREE
118,5.1779205950769995,FREE
119,5.219343102831,FREE
120,5.282606238065,FREE
121,5.358993063863,FREE
122,5.388279599684,FREE
123,5.389554466634,FREE
124,5.4006211375249995,FREE
125,5.420539983395,FREE
126,5.428689938472,FREE
127,5.52134336896,FREE
128,5.621139332148,FREE
129,5.666464004353,FREE
130,5.686853403528,FREE
131,5.70861977654,FREE
132,5.711242244557,FREE
133,5.730120726581,FREE
134,5.756816313182,FREE
135,5.77170070757,FREE
136,5.795627492037,FREE
137,5.818188194405,FREE
138,5.968216501012,FREE
139,5.9703870233459995,FREE
140,5.974384169327,FREE
141,5.984298037623,FREE
142,6.016768853662,FREE
143,6.028189546186,FREE
144,6.057350477133,FREE
145,6.115592103001,FREE
146,6.13607454284,FREE
147,6.1649142561809995,FREE
148,6.270077864134,FREE
149,6.362074881173,FREE
150,6.366581780199,FREE
151,6.436817537752,FREE
152,6.453321861696,FREE
153,6.456822710396,FREE
154,6.502695133863,FREE
155,6.51171809274,FREE
156,6.5414407846569995,FREE
157,6.61418907562,FREE
158,6.650674547009,FREE
159,6.65203494206,FREE
160,6.656033733398,FREE
161,6.664984584599,FREE
162,6.703476922526,FREE
163,6.708225700891,FREE
164,6.714548962914,FREE
165,6.775143427374,FREE
166,6.838331422451,FREE
167,6.855919759132,FREE
168,6.876277260747,FREE
169,6.923647344301,FREE
170,6.927498133012,FREE
171,6.947177830523,FREE
172,7.027225198203,FREE
173,7.048761561406,FREE
174,7.105898017578,FREE
175,7.119389811184,FREE
176,7.158282453756,FREE
177,7.159897405275,FREE
178,7.195812294666,FREE
179,7.24690928138,FREE
180,7.267601032513,FREE
181,7.395759817236,FREE
182,7.420699971389,FREE
183,7.478779252158,FREE
184,7.485665275614,FREE
185,7.493980162012,FREE
186,7.502426447856,FREE
187,7.540796560143,FREE
188,7.545471282612,FREE
189,7.554519009997,FREE
190,7.661629768934,FREE
191,7.667217218526,FREE
192,7.674670096579,FREE
193,7.675806353973,FREE
194,7.676079676745,FREE
195,7.813338266316,FREE
196,7.8761564152979995,FREE
197,7.897945876681,FREE
198,7.905115103912999,FREE
199,7.925168578826,FREE
200,7.981179975783999,FREE
201,8.055254456912,FREE
202,8.114827063889999,FREE
203,8.121251733662,FREE
204,8.12504638239,FREE
205,8.203839386096,FREE
206,8.211374347284,FREE
207,8.256744187471,FREE
208,8.332267726515,FREE
209,8.35015141762,FREE
210,8.358159580754,FREE
211,8.465626288695999,FREE
212,8.469203057081,FREE
213,8.476547083683,FREE
214,8.528174243102,FREE
215,8.542369636827999,FREE
216,8.567890396376,FREE
217,8.591872920149,FREE
218,8.619089069036,FREE
219,8.735064173552,FREE
220,8.738369155575,FREE
221,8.793853950209,FREE
222,8.804846423111,FREE
223,8.840615147737,FREE
224,8.954133041713,FREE
225,8.957275831381,FREE
226,8.983656150706,FREE
227,9.012287111233,FREE
228,9.035555701973,FREE
229,9.041771705587,FREE
230,9.084344872096,FREE
231,9.104280524243,FREE
232,9.144296077383,FREE
233,9.160627383092,FREE
234,9.177593026397,FREE
235,9.183221363932,FREE
236,9.18926033319,FREE
237,9.192294289567,FREE
238,9.210291434953,FREE
239,9.22730393458,FREE
240,9.259011352544,FREE
241,9.344813176427,FREE
242,9.384741438602,FREE
243,9.440499120866999,FREE
244,9.455010365466,FREE
245,9.464796570971,FREE
246,9.488534150837,FREE
247,9.528904400239,FREE
248,9.556784244156999,FREE
249,9.60051902636,FREE
250,9.80448104594,FREE
251,9.80851421591,FREE
252,9.821625398567999,FREE
253,9.882811471369,FREE
254,9.978320257124,FREE
255,10.00737939559,FREE
256,10.032787696190999,FREE
257,10.049883988676,FREE
258,10.057749951253,FREE
259,10.075973589635,FREE
260,10.079680685637,FREE
261,10.135312597103999,FREE
262,10.144464298703,FREE
263,10.155214766238,FREE
264,10.170999223145,FREE
265,10.174792324874,FREE
266,10.180197608642,FREE
267,10.341939189231,FREE
268,10.347428302074,FREE
269,10.367932505184,FREE
270,10.391678543964,FREE
271,10.522998546612,FREE
272,10.530917694064,FREE
273,10.544946979609,FREE
274,10.632152233642,FREE
275,10.643291494276,FREE
276,10.6875427188,FREE
277,10.703223083855999,FREE
278,10.753035475445,FREE
279,10.768426121449,FREE
280,10.851148967757,FREE
281,10.858160805560999,FREE
282,10.861939704157999,FREE
283,10.905006031175,FREE
284,10.9219568096,FREE
285,10.946370557727,FREE
286,10.979357640318,FREE
287,11.030860519958999,FREE
288,11.181938481545,FREE
289,11.196449071719,FREE
290,11.203406921684,FREE
291,11.218319087212,FREE
292,11.222057767675,FREE
293,11.260585673964,FREE
294,11.276761173038,FREE
295,11.320130910817,FREE
296,11.392861310605,FREE
297,11.427559520894,FREE
298,11.463404425447,FREE
299,11.478998411089,FREE
300,11.502859782895,FREE
301,11.509719052776,FREE
302,11.558857316134,FREE
