,simulation_time,timeout_set,timeout_end,current_data_load,stable_data_load,communication_status
0,0.06518950790110256,False,0.0,0,0,FREE
1,0.13477490134953385,False,0.0,0,0,FREE
2,0.1839866328562042,False,0.0,0,0,FREE
3,0.1966314504339215,False,0.0,0,0,FREE
4,0.20977194679887357,False,0.0,0,0,FREE
5,0.2208713581370706,False,0.0,0,0,FREE
6,0.22737878272503165,False,0.0,0,0,FREE
7,0.2566468088658096,False,0.0,0,0,FREE
8,0.3291153826393196,False,0.0,0,0,FREE
9,0.3440566689433926,False,0.0,0,0,FREE
10,0.39438207449006124,False,0.0,0,0,FREE
11,0.42592879663424,False,0.0,0,0,FREE
12,0.4475779265169415,False,0.0,0,0,FREE
13,0.4475779265169415,False,0.0,5,5,FREE
14,0.4475779265169415,False,0.0,10,10,FREE
15,0.4475779265169415,False,0.0,15,15,FREE
16,0.4475779265169415,False,0.0,20,20,FREE
17,0.4475779265169415,False,0.0,20,20,PAIRED
18,0.4475779265169415,False,0.0,25,25,PAIRED
19,0.4475779265169415,False,0.0,25,25,PAIRED
20,0.4475779265169415,False,0.0,25,25,PAIRED_FINISHED
21,0.4475779265169415,True,5.447577926516941,25,25,PAIRED_FINISHED
22,0.4475779265169415,True,5.447577926516941,25,25,PAIRED_FINISHED
23,0.4475779265169415,True,5.447577926516941,25,25,PAIRED_FINISHED
24,0.4475779265169415,True,5.447577926516941,30,30,PAIRED_FINISHED
25,0.4475779265169415,True,5.447577926516941,35,35,PAIRED_FINISHED
26,0.4475779265169415,True,5.447577926516941,40,40,PAIRED_FINISHED
27,0.4475779265169415,True,5.447577926516941,40,40,PAIRED_FINISHED
28,0.4475779265169415,True,5.447577926516941,45,45,PAIRED_FINISHED
29,0.4475779265169415,True,5.447577926516941,50,50,PAIRED_FINISHED
30,0.4475779265169415,True,5.447577926516941,55,55,PAIRED_FINISHED
31,0.4475779265169415,True,5.447577926516941,60,60,PAIRED_FINISHED
32,0.4475779265169415,True,5.447577926516941,65,65,PAIRED_FINISHED
33,0.4475779265169415,True,5.447577926516941,70,70,PAIRED_FINISHED
34,0.46967844315535623,True,5.447577926516941,75,75,PAIRED_FINISHED
35,0.48774460623909,True,5.447577926516941,75,75,PAIRED_FINISHED
36,0.5282850358994506,True,5.447577926516941,75,75,PAIRED_FINISHED
37,0.5282850358994506,True,5.447577926516941,80,80,PAIRED_FINISHED
38,0.5282850358994506,True,5.447577926516941,85,85,PAIRED_FINISHED
39,0.5282850358994506,True,5.447577926516941,90,90,PAIRED_FINISHED
40,0.5282850358994506,True,5.447577926516941,95,95,PAIRED_FINISHED
41,0.5282850358994506,True,5.447577926516941,100,100,PAIRED_FINISHED
42,0.5282850358994506,True,5.447577926516941,100,100,PAIRED_FINISHED
43,0.5282850358994506,True,5.447577926516941,100,100,PAIRED_FINISHED
44,0.5282850358994506,True,5.447577926516941,105,105,PAIRED_FINISHED
45,0.5282850358994506,True,5.447577926516941,110,110,PAIRED_FINISHED
46,0.5282850358994506,True,5.447577926516941,115,115,PAIRED_FINISHED
47,0.5282850358994506,True,5.447577926516941,115,115,PAIRED_FINISHED
48,0.5282850358994506,True,5.447577926516941,120,120,PAIRED_FINISHED
49,0.5282850358994506,True,5.447577926516941,125,125,PAIRED_FINISHED
50,0.5282850358994506,True,5.447577926516941,130,130,PAIRED_FINISHED
51,0.5282850358994506,True,5.447577926516941,135,135,PAIRED_FINISHED
52,0.5282850358994506,True,5.447577926516941,140,140,PAIRED_FINISHED
53,0.5282850358994506,True,5.447577926516941,145,145,PAIRED_FINISHED
54,0.5460456343772958,True,5.447577926516941,150,150,PAIRED_FINISHED
55,0.6857005411028504,True,5.447577926516941,150,150,PAIRED_FINISHED
56,0.7025339641976163,True,5.447577926516941,150,150,PAIRED_FINISHED
57,0.7416793770129495,True,5.447577926516941,150,150,PAIRED_FINISHED
58,0.7578168080461822,True,5.447577926516941,150,150,PAIRED_FINISHED
59,0.8034172089337936,True,5.447577926516941,150,150,PAIRED_FINISHED
60,0.8036752503083885,True,5.447577926516941,150,150,PAIRED_FINISHED
61,0.8277520601843161,True,5.447577926516941,150,150,PAIRED_FINISHED
62,0.8352386220547954,True,5.447577926516941,150,150,PAIRED_FINISHED
63,0.8877551097967565,True,5.447577926516941,150,150,PAIRED_FINISHED
64,0.9034598417699328,True,5.447577926516941,150,150,PAIRED_FINISHED
65,0.9277145270712684,True,5.447577926516941,150,150,PAIRED_FINISHED
66,0.9367970332446162,True,5.447577926516941,150,150,PAIRED_FINISHED
67,0.9461375672907233,True,5.447577926516941,150,150,PAIRED_FINISHED
68,0.9486761149081844,True,5.447577926516941,150,150,PAIRED_FINISHED
69,0.9506754641619554,True,5.447577926516941,150,150,PAIRED_FINISHED
70,0.9531541102462768,True,5.447577926516941,150,150,PAIRED_FINISHED
71,0.9851678186381881,True,5.447577926516941,150,150,PAIRED_FINISHED
72,1.0060104720769476,True,5.447577926516941,150,150,PAIRED_FINISHED
73,1.030888212315205,True,5.447577926516941,150,150,PAIRED_FINISHED
74,1.0634943211803092,True,5.447577926516941,150,150,PAIRED_FINISHED
75,1.0667281499820342,True,5.447577926516941,150,150,PAIRED_FINISHED
76,1.1265420342540446,True,5.447577926516941,150,150,PAIRED_FINISHED
77,1.1982907037168444,True,5.447577926516941,150,150,PAIRED_FINISHED
78,1.2282653491016045,True,5.447577926516941,150,150,PAIRED_FINISHED
79,1.2857713531171808,True,5.447577926516941,150,150,PAIRED_FINISHED
80,1.2937887381647417,True,5.447577926516941,150,150,PAIRED_FINISHED
